"","H4R17A","H4R17A.1","H4R17A.2","H4R17A.3","H4S64A","H4S64A.1","H4S64A.2","H4S64A.3","H3R63A","H3R63A.1","H3R63A.2","H3R63A.3","H3P16A","H3P16A.1","H3P16A.2","H3P16A.3","H3K42A","H3K42A.1","H3K42A.2","H3K42A.3","H3S87A","H3S87A.1","H3S87A.2","H3S87A.3","H4R78K","H4R78K.1","H4R78K.2","H4R78K.3","H4K44R","H4K44R.1","H4K44R.2","H4K44R.3","H3E94A","H3E94A.1","H3E94A.2","H3E94A.3","H3R69A","H3R69A.1","H3R69A.2","H3R69A.3","WT","WT.1","WT.2","WT.3","H3T32D","H3T32D.1","H3T32D.2","H3T32D.3","H3K27R","H3K27R.1","H3K27R.2","H3K27R.3","X2000","X2000.1","X2000.2","X2000.3","X200","X200.1","X200.2","X200.3","X1000","X1000.1","X1000.2","X1000.3","H3R40A","H3R40A.1","H3R40A.2","H3R40A.3","H3K79A","H3K79A.1","H3K79A.2","H3K79A.3","H3K4A","H3K4A.1","H3K4A.2","H3K36A","H3K36A.1","H3K36A.2","H4R17A.4","H4R17A.5","H4R17A.6","H4R17A.7","H4S64A.4","H4S64A.5","H4S64A.6","H4S64A.7","H3R63A.4","H3R63A.5","H3R63A.6","H3R63A.7","H3P16A.4","H3P16A.5","H3P16A.6","H3P16A.7","H3K42A.4","H3K42A.5","H3K42A.6","H3K42A.7","H3S87A.4","H3S87A.5","H3S87A.6","H3S87A.7","H4R78K.4","H4R78K.5","H4R78K.6","H4R78K.7","H4K44R.4","H4K44R.5","H4K44R.6","H4K44R.7","H3E94A.4","H3E94A.5","H3E94A.6","H3E94A.7","H3R69A.4","H3R69A.5","H3R69A.6","H3R69A.7","WT.4","WT.5","WT.6","WT.7","H3T32D.4","H3T32D.5","H3T32D.6","H3T32D.7","H3K27R.4","H3K27R.5","H3K27R.6","H3K27R.7","X2000.4","X2000.5","X2000.6","X2000.7","X200.4","X200.5","X200.6","X200.7","X1000.4","X1000.5","X1000.6","X1000.7","H3R40A.4","H3R40A.5","H3R40A.6","H3R40A.7","H3K79A.4","H3K79A.5","H3K79A.6","H3K79A.7","H3K4A.3","H3K4A.4","H3K4A.5","H3K36A.3","H3K36A.4","H3K36A.5"
"Doubling Times",1045.78500596236,1114.79005712782,-7521.88556325412,-21355.8717448018,325.751201496616,356.60365751192,506.478531838799,421.477625233389,692.293535863418,532.16517619245,216.701787602598,160.517243221341,486.646000359648,188.263267479324,390.66878046273,205.133836602879,-1673.50607146769,-8703.03384307925,343.842729359687,947.733769263276,218.769248510778,284.217869894238,201.719179317912,190.325910556573,687.957370059029,1292.47774773343,265.91107294689,384.39055502886,181.548566421021,178.14690934534,180.023203363496,191.498367639665,213.87437920551,230.026465297831,197.401861325894,273.00719472463,174.946828069289,206.573514258026,212.939516262197,295.505701051395,221.719307574266,197.111357051611,180.524269550282,223.37937794695,207.634826904898,193.171366147443,225.841858004634,215.965807012936,170.454922902303,830.255422537034,233.891788628975,194.758801858074,165.212862584823,172.406800928688,172.429404946408,174.287933124039,182.30030993304,190.396109193002,210.09626156027,201.71806110549,223.350694143963,196.479351624453,187.299583131018,199.558682249407,184.405529963704,194.06536961812,229.015716734651,193.989616029663,206.03617058903,206.203997048342,181.311392844973,188.059916508454,241.49122824745,212.692092292843,231.058629249707,222.495734435351,253.954721436785,270.542115644295,776.532631314323,1329.36978687173,4917.26027878219,11693.0836346175,334.429655436382,367.852289515148,526.852044841384,453.057707416559,563.295371397777,438.774576153696,225.608805342392,149.725714555356,548.013776199767,206.173995576612,392.828514912518,229.635197320323,1298.30391841137,17782.388634851,388.005117365171,1101.44019485218,204.762577105195,261.297247788114,202.445027437349,189.058520751514,709.084378885667,1484.51081491734,283.560399611417,486.07696241114,181.113928700468,185.706287542454,179.40446930426,178.754429224007,218.999110575233,232.913079305885,197.28499750577,261.349485226449,168.117323094035,199.933810359863,216.275654214363,263.925111665525,222.818026323394,186.291885044263,178.690862298976,203.83870960816,202.109874862477,183.098244388704,207.304425829745,212.75645210903,157.895376390697,752.752959508112,231.126130191132,185.458161872738,163.182873623226,168.869449911015,173.508047007447,169.259926865651,182.46909965067,178.291424087856,219.761220718582,198.655723504253,209.801789925171,178.878408887232,180.489851657877,187.144730589642,175.866397187978,189.49775040063,215.130136134648,178.569958755448,181.294820588372,183.38474815561,175.732434486927,166.147160053714,229.022216046238,226.374365483747,203.019692728913,197.707625645018,194.826528245282,207.535991476009
"Rsquared Value",0.815442601549218,0.867788895640797,0.137933817245281,0.0261045369233543,0.949879853812235,0.939958054952044,0.890206738498281,0.935196387777842,0.940180834992782,0.961324872137902,0.974977733390786,0.979473915169323,0.91325561132643,0.9727870379093,0.945956349899919,0.963742709988442,0.517017639249724,0.0293903969428709,0.955724473309368,0.743453659887718,0.960336613066369,0.974401679942011,0.953808424365026,0.96258874496253,0.958127194674103,0.953710384570097,0.98366965129459,0.968456148806733,0.948076190418212,0.948723648408756,0.963380985411175,0.971858037209921,0.980828500528812,0.978024971670434,0.984123713918445,0.975310814506204,0.934329280905629,0.983180419813004,0.984845957528038,0.975039565735133,0.975271564790342,0.92323253188784,0.933492766991887,0.973118929755116,0.975402226762411,0.938321274476874,0.978019556547988,0.969125033215825,0.969381393052368,0.87726998608599,0.960538430378733,0.910867905163064,0.9729182096891,0.958980135932405,0.977691703107043,0.972270566996418,0.970635436090451,0.962360828627264,0.912098575333642,0.967321794785706,0.970033000712422,0.965805479356162,0.964174126844708,0.930502155948258,0.95056014549482,0.970080808521658,0.972079999842206,0.98618659148709,0.973146161143746,0.97622397529618,0.924115964890795,0.905719890088859,0.974554885814476,0.956397763086314,0.962885362147484,0.946544414429442,0.975204468778007,0.967415740397225,0.922445911275889,0.78530882965748,0.109303395320686,0.0335520684859203,0.956530968161916,0.949762454378639,0.878480816672616,0.945247942427001,0.972517289108374,0.973433858264044,0.969577859185182,0.984226279528908,0.908561912188052,0.971664085196693,0.958641174472871,0.960109871432285,0.146059876304993,0.00758794908433819,0.969069405710772,0.858726934452624,0.964449902978103,0.980799849048643,0.95327472868471,0.966417862963943,0.907789086646028,0.856442200035585,0.973878874719418,0.920065922452828,0.939391516494248,0.931937936607496,0.967431064587491,0.979584429742304,0.9854548678946,0.959688462244396,0.980967969137798,0.980295319027369,0.939225831438,0.978709288318344,0.982909399173852,0.986794221180158,0.96383688006547,0.951344628848271,0.948722787730364,0.981825879761411,0.984450751341831,0.970858665869574,0.983105519971682,0.9753250504706,0.967363055647811,0.921919975926828,0.968836110551856,0.91701518046376,0.978602717672523,0.971098914545621,0.971870283053893,0.976313579412688,0.955783954859675,0.951917280220824,0.873752766219197,0.946932924725909,0.960545304373077,0.971152725181949,0.958141029965903,0.952404941351254,0.991281482437919,0.960691426866435,0.990621341076645,0.989975629575975,0.985833157946707,0.975420154887941,0.951848132891528,0.93543408429382,0.976828547726879,0.975411229184242,0.984077688390577,0.970571264576982,0.987692829584062,0.988982745784846
"Lower Limit",22,23,29,28,15,15,18,16,11,11,9,12,19,14,16,12,30,36,18,18,7,14,7,7,18,20,14,17,8,8,8,9,16,16,14,17,8,12,13,16,14,9,8,15,14,12,16,15,17,19,17,8,13,12,13,13,12,13,9,13,14,13,14,11,13,15,17,14,14,15,9,8,15,14,15,18,18,18,21,24,25,31,18,19,21,18,15,15,13,15,20,16,18,16,26,37,19,20,7,15,7,8,19,21,14,18,9,9,8,10,16,16,13,17,8,13,11,16,13,11,8,16,14,14,17,15,17,19,17,9,14,13,13,14,12,14,8,12,13,13,13,12,15,14,17,14,14,14,9,8,14,12,14,18,18,18
"Upper Limit",36,36,32,37,36,36,35,35,34,35,35,35,36,35,35,34,47,47,35,35,31,36,30,31,35,35,36,35,32,32,33,33,35,35,35,36,31,34,35,36,35,33,32,35,35,34,36,35,35,35,36,32,34,33,34,34,34,34,33,34,35,34,34,33,34,35,36,35,35,35,33,32,35,35,35,36,36,36,35,36,31,36,36,36,36,36,34,35,35,35,36,35,35,35,32,47,35,35,31,36,31,32,35,35,35,35,33,32,33,34,36,35,35,36,32,34,34,36,34,33,32,36,35,35,36,35,35,35,36,33,35,34,34,34,34,34,32,34,34,34,34,33,35,34,36,35,35,35,32,32,35,34,35,36,36,36
