"x","ypre","y","yfiltered","ycorrected","Upperlimit","LowerLimit","Rsquared"
1,0.701,0.428412286234931,0.307334415538459,0.429906885938646,126,12,0.90476270687724
2,0.529,0.256179225946467,0.307208727316895,0.287397811332458,0,0,0
3,0.541,0.267946165658003,0.306965030828685,0.298612286572607,0,0,0
4,0.539,0.265713105369539,0.306621248580599,0.296502606542912,0,0,0
5,0.538,0.264480045081075,0.306202458876007,0.295333960623658,0,0,0
6,0.541,0.267246984792611,0.305739485134231,0.297952667959434,0,0,0
7,0.542,0.268013924504147,0.305267613601711,0.298676166268982,0,0,0
8,0.538,0.263780864215683,0.304825454969128,0.29467012929574,0,0,0
9,0.538,0.263547803927219,0.304453938500998,0.294448663079909,0,0,0
10,0.536,0.261314743638756,0.304195436434152,0.292321894448805,0,0,0
11,0.543,0.268081683350292,0.30409302768584,0.29874003799759,0,0,0
12,0.542,0.266848623061828,0.304189908086988,0.297576467433576,0,0,0
13,0.54,0.264615562773364,0.304528939419949,0.295462528314368,0,0,0
14,0.542,0.2663825024849,0.305152321303991,0.297135927567098,0,0,0
15,0.545,0.269149442196436,0.306101378156596,0.29974549107188,0,0,0
16,0.553,0.276916381907972,0.307416461006856,0.306999850249546,0,0,0
17,0.551,0.274683321619508,0.309136954676738,0.304924830077266,0,0,0
18,0.558,0.281450261331044,0.311301365760159,0.311186478271508,0,0,0
19,0.558,0.28121720104258,0.313947464706552,0.310972127743971,0,0,0
20,0.564,0.286984140754116,0.317112465232209,0.316248849185712,0,0,0
21,0.567,0.289751080465652,0.32083323372546,0.318760492200985,0,0,0
22,0.572,0.294518020177188,0.325146525836807,0.323057233423614,0,0,0
23,0.582,0.304284959888724,0.330089248918205,0.331741861672674,0,0,0
24,0.591,0.31305189960026,0.335698745871889,0.339403086300603,0,0,0
25,0.602,0.323818839311796,0.342013085507931,0.348641882810499,0,0,0
26,0.614,0.335585779023332,0.349071330752343,0.358529687018013,0,0,0
27,0.622,0.343352718734868,0.356913747809358,0.36494006620844,0,0,0
28,0.633,0.354119658446404,0.365581921673555,0.373678627924636,0,0,0
29,0.65,0.37088659815794,0.375118754419574,0.386959914117175,0,0,0
30,0.664,0.384653537869476,0.385568332700827,0.397585022743797,0,0,0
31,0.684,0.404420477581012,0.396975650081727,0.412438065642739,0,0,0
32,0.699,0.419187417292548,0.409386162365786,0.423255987519621,0,0,0
33,0.721,0.440954357004084,0.422845151463518,0.438832613852814,0,0,0
34,0.741,0.46072129671562,0.437396878269754,0.45267041921965,0,0,0
35,0.761,0.480488236427156,0.453083512655656,0.46629939703473,0,0,0
36,0.783,0.502255176138692,0.469943837184033,0.481172464737708,0,0,0
37,0.802,0.521022115850228,0.48801173326292,0.493978149898253,0,0,0
38,0.825,0.543789055561764,0.50731447487526,0.509627040828043,0,0,0
39,0.848,0.5665559952733,0.527870872243051,0.525563596000864,0,0,0
40,0.872,0.590322934984836,0.549689321343966,0.54270839411023,0,0,0
41,0.895,0.613089874696372,0.572765823272387,0.559825644284935,0,0,0
42,0.906,0.623856814407908,0.597082045340023,0.568218953094138,0,0,0
43,0.945,0.662623754119444,0.622603511401468,0.600467812736916,0,0,0
44,0.969,0.68639069383098,0.649278022186113,0.622177325480256,0,0,0
45,0.992,0.709157633542516,0.677034394663386,0.644679288311032,0,0,0
46,1.008,0.724924573254052,0.705781582883473,0.661384661926365,0,0,0
47,1.032,0.748691512965588,0.735408240516636,0.688533924477478,0,0,0
48,1.056,0.772458452677124,0.765782808541715,0.7183461287465,0,0,0
49,1.08,0.79622539238866,0.796754218715981,0.751170421495682,0,0,0
50,1.104,0.819992332100196,0.828153274416382,0.787371881394791,0,0,0
51,1.125,0.840759271811732,0.859794724595839,0.822066815666065,0,0,0
52,1.143,0.858526211523268,0.891480008862425,0.854226310034788,0,0,0
53,1.165,0.880293151234804,0.923000631408398,0.897002513956441,0,0,0
54,1.185,0.90006009094634,0.954142109255335,0.939324953667952,0,0,0
55,1.203,0.917827030657876,0.984688415825318,0.980402892958916,0,0,0
56,1.219,0.933593970369412,1.01442680208371,1.01942187731941,0,0,0
57,1.239,0.953360910080948,1.04315284416157,1.07196137320241,0,0,0
58,1.254,0.968127849792484,1.0706755409088,1.11399067303462,0,0,0
59,1.27,0.98389478950402,1.09682225043982,1.1616352690804,0,0,0
60,1.28,0.993661729215556,1.12144321786363,1.19264497949802,0,0,0
61,1.292,1.00542866892709,1.14441543510402,1.23158339215833,0,0,0
62,1.298,1.01119560863863,1.16564559759086,1.25131443938909,0,0,0
63,1.3,1.01296254835016,1.18507197287313,1.25744673379679,0,0,0
64,1.3,1.0127294880617,1.20266507707258,1.25663553116958,0,0,0
65,1.3,1.01249642777324,1.21842717273928,1.25582504349526,0,0,0
66,1.3,1.01226336748477,1.23239072509355,1.2550152702853,0,0,0
67,1.302,1.01403030719631,1.24461603143125,1.26117238960078,0,0,0
68,1.304,1.01579724690784,1.25518824971934,1.26737076040103,0,0,0
69,1.3,1.01156418661938,1.26421401858956,1.25259023255836,0,0,0
70,1.302,1.01333112633092,1.27181782811295,1.25873108745095,0,0,0
71,1.304,1.01509806604245,1.27813829575002,1.26491310947067,0,0,0
72,1.306,1.01686500575399,1.28332449353817,1.27113651194956,0,0,0
73,1.304,1.01463194546552,1.28753242788631,1.26327827596536,0,0,0
74,1.306,1.01639888517706,1.29092172566754,1.2694907414921,0,0,0
75,1.308,1.0181658248886,1.29365256806393,1.27574474484386,0,0,0
76,1.306,1.01593276460013,1.29588291367777,1.26784786169086,0,0,0
77,1.306,1.01569970431167,1.29776604157897,1.26702750455928,0,0,0
78,1.308,1.0174666440232,1.29944844330893,1.27326504574722,0,0,0
79,1.308,1.01723358373474,1.30106810197864,1.27243992986678,0,0,0
80,1.312,1.02100052344628,1.30275318617299,1.2858653441753,0,0,0
81,1.312,1.02076746315781,1.30462115286862,1.28502918359157,0,0,0
82,1.314,1.02253440286935,1.30677822201804,1.29138680536979,0,0,0
83,1.312,1.02030134258088,1.30931917602582,1.28335905760671,0,0,0
84,1.318,1.02606828229242,1.31232745337504,1.30422911565969,0,0,0
85,1.318,1.02583522200396,1.31587552317126,1.30337691816251,0,0,0
86,1.322,1.02960216171549,1.3200255172233,1.3172422898081,0,0,0
87,1.322,1.02936910142703,1.32483007027509,1.31637877038903,0,0,0
88,1.326,1.03313604113856,1.33033331112448,1.33042806448551,0,0,0
89,1.328,1.0349029808501,1.33657195910345,1.33708622186143,0,0,0
90,1.332,1.03866992056164,1.34357648745336,1.35142726785075,0,0,0
91,1.334,1.04043686027317,1.35137230865795,1.35822335050294,0,0,0
92,1.336,1.04220379998471,1.35998093074583,1.36506392643646,0,0,0
93,1.338,1.04397073969624,1.3694210440525,1.37194921644956,0,0,0
94,1.344,1.04973767940778,1.37970952138883,1.39473526328761,0,0,0
95,1.345,1.05050461911932,1.39086232623128,1.3978020330113,0,0,0
96,1.351,1.05627155883085,1.40289531135577,1.42113975449412,0,0,0
97,1.353,1.05803849854239,1.41582487443764,1.42838897702518,0,0,0
98,1.357,1.06180543825392,1.42966843594703,1.44399983674518,0,0,0
99,1.361,1.06557237796546,1.44444471470108,1.45982520368114,0,0,0
100,1.362,1.066339317677,1.46017379150397,1.46307368986367,0,0,0
101,1.368,1.07210625738853,1.4768769706771,1.48779003341608,0,0,0
102,1.37,1.07387319710007,1.49457646905049,1.49546598540726,0,0,0
103,1.372,1.0756401368116,1.51329497516263,1.50319069144891,0,0,0
104,1.379,1.08240707652314,1.53305513211748,1.53322943022375,0,0,0
105,1.385,1.08817401623468,1.5538790039796,1.55940591146609,0,0,0
106,1.389,1.09194095594621,1.57578756203084,1.57679496736017,0,0,0
107,1.395,1.09770789565775,1.5988001800126,1.60386746652581,0,0,0
108,1.401,1.10347483536928,1.62293410382505,1.63149280465132,0,0,0
109,1.407,1.10924177508082,1.64820386589841,1.65967922591182,0,0,0
110,1.407,1.10900871479236,1.67462062092388,1.6585291390879,0,0,0
111,1.415,1.11677565450389,1.7021914032834,1.69736079205684,0,0,0
112,1.427,1.12854259421543,1.73091834973118,1.75820297069931,0,0,0
113,1.427,1.12830953392696,1.76079792346649,1.75697399704632,0,0,0
114,1.433,1.1340764736385,1.79182010930949,1.78767218372642,0,0,0
115,1.441,1.14184341335004,1.82396753475445,1.82997550364687,0,0,0
116,1.447,1.14761035306157,1.85721452770876,1.86210886566479,0,0,0
117,1.451,1.15137729277311,1.89152614335034,1.88343569300509,0,0,0
118,1.459,1.15914423248464,1.92685716994067,1.9282623301716,0,0,0
119,1.465,1.16491117219618,1.96315112382134,1.96229993202922,0,0,0
120,1.469,1.16867811190772,2.00033925771273,1.9848848075161,0,0,0
121,1.477,1.17644505161925,2.03833960926118,2.0323410375819,0,0,0
122,1.484,1.18321199133079,2.07705612320012,2.0746773925942,0,0,0
123,1.488,1.18697893104232,2.11637787889992,2.09864985777871,0,0,0
124,1.497,1.19574587075386,2.15617843629106,2.15558055662984,0,0,0
125,1.502,1.2005128104654,2.19631530291792,2.18721346841816,0,0,0
126,1.506,1.20427975017693,2.23662952678157,2.21255244395947,0,0,0
127,1.512,1.21004668988847,2.27694543274756,2.25193593072278,0,0,0
128,1.518,1.2158136296,2.31707055761223,2.29204279176495,0,0,0
129,1.52,1.21758056931154,2.35679587437018,2.30447738584817,0,0,0
130,1.528,1.22534750902308,2.39589640663064,2.35995864356805,0,0,0
131,1.534,1.23111444873461,2.43413233297603,2.4020300732693,0,0,0
132,1.534,1.23088138844615,2.47125066128937,2.40031520588045,0,0,0
133,1.552,1.24864832815768,2.50698751099283,2.53463836917375,0,0,0
134,1.546,1.24241526786922,2.54107098284796,2.48667866048846,0,0,0
